previous_time,current_time,nrc,delta_enrolled
2024-01-09 14.29.56,2024-01-09 14.31.10,66638,1
2024-01-09 14.29.56,2024-01-09 14.31.10,65687,2
2024-01-09 14.29.56,2024-01-09 14.31.10,65695,2
2024-01-09 14.29.56,2024-01-09 14.31.10,65696,2
2024-01-09 14.29.56,2024-01-09 14.31.10,65698,2
2024-01-09 14.29.56,2024-01-09 14.31.10,65702,2
2024-01-09 14.29.56,2024-01-09 14.31.10,68322,1
2024-01-09 14.29.56,2024-01-09 14.31.10,68323,1
2024-01-09 14.29.56,2024-01-09 14.31.10,58368,1
2024-01-09 14.29.56,2024-01-09 14.31.10,40091,1
2024-01-09 14.29.56,2024-01-09 14.31.10,68342,2
2024-01-09 14.29.56,2024-01-09 14.31.10,10800,1
2024-01-09 14.29.56,2024-01-09 14.31.10,68363,1
2024-01-09 14.36.08,2024-01-09 14.37.24,11216,1
2024-01-09 14.36.08,2024-01-09 14.37.24,31092,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10180,1
2024-01-09 14.36.08,2024-01-09 14.37.24,13207,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66946,1
2024-01-09 14.36.08,2024-01-09 14.37.24,27904,1
2024-01-09 14.36.08,2024-01-09 14.37.24,20856,1
2024-01-09 14.36.08,2024-01-09 14.37.24,46138,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58974,1
2024-01-09 14.36.08,2024-01-09 14.37.24,14951,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,39175,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66728,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10147,1
2024-01-09 14.36.08,2024-01-09 14.37.24,28691,1
2024-01-09 14.36.08,2024-01-09 14.37.24,12120,1
2024-01-09 14.36.08,2024-01-09 14.37.24,31403,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69528,2
2024-01-09 14.36.08,2024-01-09 14.37.24,52159,1
2024-01-09 14.36.08,2024-01-09 14.37.24,52183,1
2024-01-09 14.36.08,2024-01-09 14.37.24,55578,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58492,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63332,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67092,1
2024-01-09 14.36.08,2024-01-09 14.37.24,55803,1
2024-01-09 14.36.08,2024-01-09 14.37.24,56964,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66713,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69855,1
2024-01-09 14.36.08,2024-01-09 14.37.24,44956,2
2024-01-09 14.36.08,2024-01-09 14.37.24,34022,1
2024-01-09 14.36.08,2024-01-09 14.37.24,64300,1
2024-01-09 14.36.08,2024-01-09 14.37.24,62952,1
2024-01-09 14.36.08,2024-01-09 14.37.24,39646,1
2024-01-09 14.36.08,2024-01-09 14.37.24,70184,1
2024-01-09 14.36.08,2024-01-09 14.37.24,65736,1
2024-01-09 14.36.08,2024-01-09 14.37.24,48554,1
2024-01-09 14.36.08,2024-01-09 14.37.24,33719,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,33715,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63229,1
2024-01-09 14.36.08,2024-01-09 14.37.24,64335,1
2024-01-09 14.36.08,2024-01-09 14.37.24,64343,1
2024-01-09 14.36.08,2024-01-09 14.37.24,64344,1
2024-01-09 14.36.08,2024-01-09 14.37.24,52404,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,51489,1
2024-01-09 14.36.08,2024-01-09 14.37.24,65740,1
2024-01-09 14.36.08,2024-01-09 14.37.24,44983,1
2024-01-09 14.36.08,2024-01-09 14.37.24,64374,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67207,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68911,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67219,1
2024-01-09 14.36.08,2024-01-09 14.37.24,40460,1
2024-01-09 14.36.08,2024-01-09 14.37.24,47979,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63058,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63239,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69101,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67282,1
2024-01-09 14.36.08,2024-01-09 14.37.24,62869,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,10084,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,10552,1
2024-01-09 14.36.08,2024-01-09 14.37.24,54838,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69269,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63003,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10909,3
2024-01-09 14.36.08,2024-01-09 14.37.24,10910,6
2024-01-09 14.36.08,2024-01-09 14.37.24,69497,1
2024-01-09 14.36.08,2024-01-09 14.37.24,24033,2
2024-01-09 14.36.08,2024-01-09 14.37.24,28565,1
2024-01-09 14.36.08,2024-01-09 14.37.24,28795,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66670,3
2024-01-09 14.36.08,2024-01-09 14.37.24,10597,3
2024-01-09 14.36.08,2024-01-09 14.37.24,58619,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58623,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58575,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58517,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58555,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58448,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58479,1
2024-01-09 14.36.08,2024-01-09 14.37.24,55413,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63871,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,67412,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67416,1
2024-01-09 14.36.08,2024-01-09 14.37.24,52341,1
2024-01-09 14.36.08,2024-01-09 14.37.24,52343,1
2024-01-09 14.36.08,2024-01-09 14.37.24,70060,1
2024-01-09 14.36.08,2024-01-09 14.37.24,52347,1
2024-01-09 14.36.08,2024-01-09 14.37.24,52348,1
2024-01-09 14.36.08,2024-01-09 14.37.24,52356,2
2024-01-09 14.36.08,2024-01-09 14.37.24,66012,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67538,2
2024-01-09 14.36.08,2024-01-09 14.37.24,51625,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66476,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68443,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68446,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68450,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69099,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69316,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63919,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67656,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68460,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67659,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69206,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67660,1
2024-01-09 14.36.08,2024-01-09 14.37.24,41050,1
2024-01-09 14.36.08,2024-01-09 14.37.24,30897,1
2024-01-09 14.36.08,2024-01-09 14.37.24,41059,2
2024-01-09 14.36.08,2024-01-09 14.37.24,31038,1
2024-01-09 14.36.08,2024-01-09 14.37.24,31039,1
2024-01-09 14.36.08,2024-01-09 14.37.24,41065,1
2024-01-09 14.36.08,2024-01-09 14.37.24,33812,1
2024-01-09 14.36.08,2024-01-09 14.37.24,21143,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67678,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67679,1
2024-01-09 14.36.08,2024-01-09 14.37.24,14312,1
2024-01-09 14.36.08,2024-01-09 14.37.24,39948,1
2024-01-09 14.36.08,2024-01-09 14.37.24,24333,1
2024-01-09 14.36.08,2024-01-09 14.37.24,39964,1
2024-01-09 14.36.08,2024-01-09 14.37.24,24347,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66592,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67702,1
2024-01-09 14.36.08,2024-01-09 14.37.24,45531,1
2024-01-09 14.36.08,2024-01-09 14.37.24,45251,1
2024-01-09 14.36.08,2024-01-09 14.37.24,39983,1
2024-01-09 14.36.08,2024-01-09 14.37.24,38959,1
2024-01-09 14.36.08,2024-01-09 14.37.24,40014,1
2024-01-09 14.36.08,2024-01-09 14.37.24,58403,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10013,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,10014,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,31316,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68488,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68778,1
2024-01-09 14.36.08,2024-01-09 14.37.24,15256,1
2024-01-09 14.36.08,2024-01-09 14.37.24,32579,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,24597,1
2024-01-09 14.36.08,2024-01-09 14.37.24,48014,1
2024-01-09 14.36.08,2024-01-09 14.37.24,57357,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68830,1
2024-01-09 14.36.08,2024-01-09 14.37.24,57609,1
2024-01-09 14.36.08,2024-01-09 14.37.24,65870,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67903,1
2024-01-09 14.36.08,2024-01-09 14.37.24,34829,1
2024-01-09 14.36.08,2024-01-09 14.37.24,20683,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69306,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66442,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69370,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69377,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69283,1
2024-01-09 14.36.08,2024-01-09 14.37.24,65967,1
2024-01-09 14.36.08,2024-01-09 14.37.24,67932,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68503,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68506,-1
2024-01-09 14.36.08,2024-01-09 14.37.24,38960,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69195,1
2024-01-09 14.36.08,2024-01-09 14.37.24,57504,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10242,1
2024-01-09 14.36.08,2024-01-09 14.37.24,39473,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66963,1
2024-01-09 14.36.08,2024-01-09 14.37.24,19970,1
2024-01-09 14.36.08,2024-01-09 14.37.24,63770,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69581,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10440,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68296,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66602,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10650,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10651,1
2024-01-09 14.36.08,2024-01-09 14.37.24,15093,1
2024-01-09 14.36.08,2024-01-09 14.37.24,66638,1
2024-01-09 14.36.08,2024-01-09 14.37.24,69502,1
2024-01-09 14.36.08,2024-01-09 14.37.24,65698,1
2024-01-09 14.36.08,2024-01-09 14.37.24,65703,1
2024-01-09 14.36.08,2024-01-09 14.37.24,65706,1
2024-01-09 14.36.08,2024-01-09 14.37.24,11955,1
2024-01-09 14.36.08,2024-01-09 14.37.24,11956,1
2024-01-09 14.36.08,2024-01-09 14.37.24,68342,1
2024-01-09 14.36.08,2024-01-09 14.37.24,10800,1
2024-01-09 14.41.06,2024-01-09 14.42.20,66703,1
2024-01-09 14.41.06,2024-01-09 14.42.20,23164,1
2024-01-09 14.41.06,2024-01-09 14.42.20,52243,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,68796,1
2024-01-09 14.41.06,2024-01-09 14.42.20,34013,1
2024-01-09 14.41.06,2024-01-09 14.42.20,62952,1
2024-01-09 14.41.06,2024-01-09 14.42.20,67143,1
2024-01-09 14.41.06,2024-01-09 14.42.20,63193,1
2024-01-09 14.41.06,2024-01-09 14.42.20,64344,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,64088,1
2024-01-09 14.41.06,2024-01-09 14.42.20,69856,1
2024-01-09 14.41.06,2024-01-09 14.42.20,33924,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,67207,1
2024-01-09 14.41.06,2024-01-09 14.42.20,67221,1
2024-01-09 14.41.06,2024-01-09 14.42.20,48428,1
2024-01-09 14.41.06,2024-01-09 14.42.20,45124,1
2024-01-09 14.41.06,2024-01-09 14.42.20,46625,1
2024-01-09 14.41.06,2024-01-09 14.42.20,46626,1
2024-01-09 14.41.06,2024-01-09 14.42.20,52067,1
2024-01-09 14.41.06,2024-01-09 14.42.20,10060,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,18480,1
2024-01-09 14.41.06,2024-01-09 14.42.20,24001,1
2024-01-09 14.41.06,2024-01-09 14.42.20,67347,1
2024-01-09 14.41.06,2024-01-09 14.42.20,10909,1
2024-01-09 14.41.06,2024-01-09 14.42.20,18517,1
2024-01-09 14.41.06,2024-01-09 14.42.20,10597,1
2024-01-09 14.41.06,2024-01-09 14.42.20,11066,1
2024-01-09 14.41.06,2024-01-09 14.42.20,58448,1
2024-01-09 14.41.06,2024-01-09 14.42.20,63951,1
2024-01-09 14.41.06,2024-01-09 14.42.20,69975,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,58477,1
2024-01-09 14.41.06,2024-01-09 14.42.20,39377,1
2024-01-09 14.41.06,2024-01-09 14.42.20,55327,1
2024-01-09 14.41.06,2024-01-09 14.42.20,55335,1
2024-01-09 14.41.06,2024-01-09 14.42.20,10108,1
2024-01-09 14.41.06,2024-01-09 14.42.20,68821,1
2024-01-09 14.41.06,2024-01-09 14.42.20,68829,1
2024-01-09 14.41.06,2024-01-09 14.42.20,14308,1
2024-01-09 14.41.06,2024-01-09 14.42.20,45573,1
2024-01-09 14.41.06,2024-01-09 14.42.20,39953,1
2024-01-09 14.41.06,2024-01-09 14.42.20,18822,1
2024-01-09 14.41.06,2024-01-09 14.42.20,63151,1
2024-01-09 14.41.06,2024-01-09 14.42.20,63362,1
2024-01-09 14.41.06,2024-01-09 14.42.20,13126,1
2024-01-09 14.41.06,2024-01-09 14.42.20,69175,1
2024-01-09 14.41.06,2024-01-09 14.42.20,60721,1
2024-01-09 14.41.06,2024-01-09 14.42.20,13464,1
2024-01-09 14.41.06,2024-01-09 14.42.20,66384,1
2024-01-09 14.41.06,2024-01-09 14.42.20,57343,1
2024-01-09 14.41.06,2024-01-09 14.42.20,54711,1
2024-01-09 14.41.06,2024-01-09 14.42.20,45536,1
2024-01-09 14.41.06,2024-01-09 14.42.20,41891,1
2024-01-09 14.41.06,2024-01-09 14.42.20,41893,1
2024-01-09 14.41.06,2024-01-09 14.42.20,41910,1
2024-01-09 14.41.06,2024-01-09 14.42.20,65909,1
2024-01-09 14.41.06,2024-01-09 14.42.20,69072,1
2024-01-09 14.41.06,2024-01-09 14.42.20,42153,1
2024-01-09 14.41.06,2024-01-09 14.42.20,19970,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,11609,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,11630,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,70007,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,69938,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,69907,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,69920,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,69889,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,70025,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,11631,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,70036,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,70032,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,26099,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,70045,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,70052,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,47428,-1
2024-01-09 14.41.06,2024-01-09 14.42.20,69179,1
2024-01-09 14.41.06,2024-01-09 14.42.20,56325,1
2024-01-09 14.41.06,2024-01-09 14.42.20,61767,1
2024-01-09 14.41.06,2024-01-09 14.42.20,69182,1
2024-01-09 14.41.06,2024-01-09 14.42.20,68699,-1
2024-01-09 14.46.04,2024-01-09 14.47.17,55209,1
2024-01-09 14.46.04,2024-01-09 14.47.17,65775,1
2024-01-09 14.46.04,2024-01-09 14.47.17,10142,1
2024-01-09 14.46.04,2024-01-09 14.47.17,66728,1
2024-01-09 14.46.04,2024-01-09 14.47.17,67080,1
2024-01-09 14.46.04,2024-01-09 14.47.17,52226,1
2024-01-09 14.46.04,2024-01-09 14.47.17,67086,1
2024-01-09 14.46.04,2024-01-09 14.47.17,55803,-1
2024-01-09 14.46.04,2024-01-09 14.47.17,34022,-1
2024-01-09 14.46.04,2024-01-09 14.47.17,67163,1
2024-01-09 14.46.04,2024-01-09 14.47.17,65736,1
2024-01-09 14.46.04,2024-01-09 14.47.17,33765,1
2024-01-09 14.46.04,2024-01-09 14.47.17,52404,1
2024-01-09 14.46.04,2024-01-09 14.47.17,64362,1
2024-01-09 14.46.04,2024-01-09 14.47.17,67222,1
2024-01-09 14.46.04,2024-01-09 14.47.17,36368,1
2024-01-09 14.46.04,2024-01-09 14.47.17,10745,1
2024-01-09 14.46.04,2024-01-09 14.47.17,49058,1
2024-01-09 14.46.04,2024-01-09 14.47.17,62840,1
2024-01-09 14.46.04,2024-01-09 14.47.17,68758,1
2024-01-09 14.46.04,2024-01-09 14.47.17,58580,1
2024-01-09 14.46.04,2024-01-09 14.47.17,65927,1
2024-01-09 14.46.04,2024-01-09 14.47.17,58441,1
2024-01-09 14.46.04,2024-01-09 14.47.17,66738,1
2024-01-09 14.46.04,2024-01-09 14.47.17,46772,1
2024-01-09 14.46.04,2024-01-09 14.47.17,69060,2
2024-01-09 14.46.04,2024-01-09 14.47.17,24343,-1
2024-01-09 14.46.04,2024-01-09 14.47.17,13153,-1
2024-01-09 14.46.04,2024-01-09 14.47.17,69260,1
2024-01-09 14.46.04,2024-01-09 14.47.17,67738,1
2024-01-09 14.46.04,2024-01-09 14.47.17,13860,1
2024-01-09 14.46.04,2024-01-09 14.47.17,58833,1
2024-01-09 14.46.04,2024-01-09 14.47.17,28034,1
2024-01-09 14.46.04,2024-01-09 14.47.17,30833,1
2024-01-09 14.46.04,2024-01-09 14.47.17,63127,1
2024-01-09 14.46.04,2024-01-09 14.47.17,36487,1
2024-01-09 14.46.04,2024-01-09 14.47.17,55664,1
2024-01-09 14.46.04,2024-01-09 14.47.17,27038,1
2024-01-09 14.46.04,2024-01-09 14.47.17,57296,1
2024-01-09 14.46.04,2024-01-09 14.47.17,17963,1
2024-01-09 14.46.04,2024-01-09 14.47.17,68296,1
2024-01-09 14.51.03,2024-01-09 14.52.17,10133,1
2024-01-09 14.51.03,2024-01-09 14.52.17,27904,1
2024-01-09 14.51.03,2024-01-09 14.52.17,67096,1
2024-01-09 14.51.03,2024-01-09 14.52.17,66818,1
2024-01-09 14.51.03,2024-01-09 14.52.17,44956,1
2024-01-09 14.51.03,2024-01-09 14.52.17,67149,1
2024-01-09 14.51.03,2024-01-09 14.52.17,39667,1
2024-01-09 14.51.03,2024-01-09 14.52.17,70184,-1
2024-01-09 14.51.03,2024-01-09 14.52.17,68666,1
2024-01-09 14.51.03,2024-01-09 14.52.17,42509,1
2024-01-09 14.51.03,2024-01-09 14.52.17,65754,1
2024-01-09 14.51.03,2024-01-09 14.52.17,67221,1
2024-01-09 14.51.03,2024-01-09 14.52.17,67222,1
2024-01-09 14.51.03,2024-01-09 14.52.17,21500,1
2024-01-09 14.51.03,2024-01-09 14.52.17,10910,1
2024-01-09 14.51.03,2024-01-09 14.52.17,18517,1
2024-01-09 14.51.03,2024-01-09 14.52.17,10597,1
2024-01-09 14.51.03,2024-01-09 14.52.17,36668,1
2024-01-09 14.51.03,2024-01-09 14.52.17,55140,1
2024-01-09 14.51.03,2024-01-09 14.52.17,55142,1
2024-01-09 14.51.03,2024-01-09 14.52.17,31039,1
2024-01-09 14.51.03,2024-01-09 14.52.17,33800,-1
2024-01-09 14.51.03,2024-01-09 14.52.17,24353,1
2024-01-09 14.51.03,2024-01-09 14.52.17,45553,-1
2024-01-09 14.51.03,2024-01-09 14.52.17,41161,-1
2024-01-09 14.51.03,2024-01-09 14.52.17,70164,1
2024-01-09 14.51.03,2024-01-09 14.52.17,67895,1
2024-01-09 14.51.03,2024-01-09 14.52.17,57264,1
2024-01-09 14.51.03,2024-01-09 14.52.17,54538,-1
2024-01-09 14.51.03,2024-01-09 14.52.17,27963,-1
2024-01-09 14.51.03,2024-01-09 14.52.17,46122,1
2024-01-09 14.51.03,2024-01-09 14.52.17,11329,1
2024-01-09 14.51.03,2024-01-09 14.52.17,68069,1
2024-01-09 14.51.03,2024-01-09 14.52.17,24872,1
2024-01-09 14.56.02,2024-01-09 14.57.16,57830,1
2024-01-09 14.56.02,2024-01-09 14.57.16,18587,1
2024-01-09 14.56.02,2024-01-09 14.57.16,51766,1
2024-01-09 14.56.02,2024-01-09 14.57.16,64014,1
2024-01-09 14.56.02,2024-01-09 14.57.16,27904,1
2024-01-09 14.56.02,2024-01-09 14.57.16,12463,1
2024-01-09 14.56.02,2024-01-09 14.57.16,64304,-1
2024-01-09 14.56.02,2024-01-09 14.57.16,68674,1
2024-01-09 14.56.02,2024-01-09 14.57.16,67222,1
2024-01-09 14.56.02,2024-01-09 14.57.16,58610,1
2024-01-09 14.56.02,2024-01-09 14.57.16,51560,1
2024-01-09 14.56.02,2024-01-09 14.57.16,58420,1
2024-01-09 14.56.02,2024-01-09 14.57.16,51596,-1
2024-01-09 14.56.02,2024-01-09 14.57.16,66070,-1
2024-01-09 14.56.02,2024-01-09 14.57.16,51620,-1
2024-01-09 14.56.02,2024-01-09 14.57.16,51628,-1
2024-01-09 14.56.02,2024-01-09 14.57.16,55702,1
2024-01-09 14.56.02,2024-01-09 14.57.16,67665,1
2024-01-09 14.56.02,2024-01-09 14.57.16,41056,1
2024-01-09 14.56.02,2024-01-09 14.57.16,31041,1
2024-01-09 14.56.02,2024-01-09 14.57.16,68467,1
2024-01-09 14.56.02,2024-01-09 14.57.16,69399,1
2024-01-09 14.56.02,2024-01-09 14.57.16,21143,1
2024-01-09 14.56.02,2024-01-09 14.57.16,69237,1
2024-01-09 14.56.02,2024-01-09 14.57.16,69238,1
2024-01-09 14.56.02,2024-01-09 14.57.16,24353,1
2024-01-09 14.56.02,2024-01-09 14.57.16,13860,1
2024-01-09 14.56.02,2024-01-09 14.57.16,47203,1
2024-01-09 14.56.02,2024-01-09 14.57.16,69032,1
2024-01-09 14.56.02,2024-01-09 14.57.16,68699,1
2024-01-09 14.56.02,2024-01-09 14.57.16,65420,1
2024-01-09 14.56.02,2024-01-09 14.57.16,45587,1
2024-01-09 14.56.02,2024-01-09 14.57.16,58792,1
2024-01-09 14.56.02,2024-01-09 14.57.16,36760,1
2024-01-09 15.01.02,2024-01-09 15.02.16,11411,1
2024-01-09 15.01.02,2024-01-09 15.02.16,64012,1
2024-01-09 15.01.02,2024-01-09 15.02.16,10131,1
2024-01-09 15.01.02,2024-01-09 15.02.16,36663,1
2024-01-09 15.01.02,2024-01-09 15.02.16,11014,1
2024-01-09 15.01.02,2024-01-09 15.02.16,10133,2
2024-01-09 15.01.02,2024-01-09 15.02.16,23026,1
2024-01-09 15.01.02,2024-01-09 15.02.16,11216,1
2024-01-09 15.01.02,2024-01-09 15.02.16,66705,1
2024-01-09 15.01.02,2024-01-09 15.02.16,10180,2
2024-01-09 15.01.02,2024-01-09 15.02.16,28711,2
2024-01-09 15.01.02,2024-01-09 15.02.16,20826,1
2024-01-09 15.01.02,2024-01-09 15.02.16,27904,1
2024-01-09 15.01.02,2024-01-09 15.02.16,20858,1
2024-01-09 15.01.02,2024-01-09 15.02.16,46138,1
2024-01-09 15.01.02,2024-01-09 15.02.16,65775,2
2024-01-09 15.01.02,2024-01-09 15.02.16,13011,2
2024-01-09 15.01.02,2024-01-09 15.02.16,10837,1
2024-01-09 15.01.02,2024-01-09 15.02.16,33362,1
2024-01-09 15.01.02,2024-01-09 15.02.16,58984,1
2024-01-09 15.01.02,2024-01-09 15.02.16,31942,1
2024-01-09 15.01.02,2024-01-09 15.02.16,10147,1
2024-01-09 15.01.02,2024-01-09 15.02.16,64024,1
2024-01-09 15.01.02,2024-01-09 15.02.16,58396,1
2024-01-09 15.01.02,2024-01-09 15.02.16,55668,1
2024-01-09 15.01.02,2024-01-09 15.02.16,10150,1
2024-01-09 15.01.02,2024-01-09 15.02.16,39763,1
2024-01-09 15.01.02,2024-01-09 15.02.16,66858,2
2024-01-09 15.01.02,2024-01-09 15.02.16,67058,1
2024-01-09 15.01.02,2024-01-09 15.02.16,69528,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68377,1
2024-01-09 15.01.02,2024-01-09 15.02.16,52216,1
2024-01-09 15.01.02,2024-01-09 15.02.16,52219,1
2024-01-09 15.01.02,2024-01-09 15.02.16,52234,1
2024-01-09 15.01.02,2024-01-09 15.02.16,52235,1
2024-01-09 15.01.02,2024-01-09 15.02.16,52263,1
2024-01-09 15.01.02,2024-01-09 15.02.16,63985,1
2024-01-09 15.01.02,2024-01-09 15.02.16,63989,1
2024-01-09 15.01.02,2024-01-09 15.02.16,63990,1
2024-01-09 15.01.02,2024-01-09 15.02.16,63993,1
2024-01-09 15.01.02,2024-01-09 15.02.16,66398,1
2024-01-09 15.01.02,2024-01-09 15.02.16,63332,-1
2024-01-09 15.01.02,2024-01-09 15.02.16,63737,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67081,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67089,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67095,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67096,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67099,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67103,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67104,2
2024-01-09 15.01.02,2024-01-09 15.02.16,62604,1
2024-01-09 15.01.02,2024-01-09 15.02.16,63844,1
2024-01-09 15.01.02,2024-01-09 15.02.16,56964,1
2024-01-09 15.01.02,2024-01-09 15.02.16,65527,1
2024-01-09 15.01.02,2024-01-09 15.02.16,12001,1
2024-01-09 15.01.02,2024-01-09 15.02.16,13204,1
2024-01-09 15.01.02,2024-01-09 15.02.16,19081,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68733,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68736,1
2024-01-09 15.01.02,2024-01-09 15.02.16,69000,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68799,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68801,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68805,2
2024-01-09 15.01.02,2024-01-09 15.02.16,57290,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68808,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68812,1
2024-01-09 15.01.02,2024-01-09 15.02.16,55045,1
2024-01-09 15.01.02,2024-01-09 15.02.16,63226,1
2024-01-09 15.01.02,2024-01-09 15.02.16,34013,3
2024-01-09 15.01.02,2024-01-09 15.02.16,34022,2
2024-01-09 15.01.02,2024-01-09 15.02.16,51764,1
2024-01-09 15.01.02,2024-01-09 15.02.16,68720,2
2024-01-09 15.01.02,2024-01-09 15.02.16,34092,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67143,1
2024-01-09 15.01.02,2024-01-09 15.02.16,67147,2
2024-01-09 15.01.02,2024-01-09 15.02.16,39625,1
