previous_time,current_time,nrc,delta_enrolled
2024-06-05 13.58.53,2024-06-05 14.00.38,10010,1
2024-06-05 13.58.53,2024-06-05 14.00.38,13143,1
2024-06-05 13.58.53,2024-06-05 14.00.38,11660,1
2024-06-05 13.58.53,2024-06-05 14.00.38,11072,2
2024-06-05 14.04.03,2024-06-05 14.05.44,13063,1
2024-06-05 14.04.03,2024-06-05 14.05.44,13149,3
2024-06-05 14.04.03,2024-06-05 14.05.44,13148,-1
2024-06-05 14.04.03,2024-06-05 14.05.44,11072,1
2024-06-05 14.09.12,2024-06-05 14.10.56,12680,1
2024-06-05 14.09.12,2024-06-05 14.10.56,12774,1
2024-06-05 14.09.12,2024-06-05 14.10.56,12027,1
2024-06-05 14.09.12,2024-06-05 14.10.56,12983,2
2024-06-05 14.09.12,2024-06-05 14.10.56,12157,1
2024-06-05 14.09.12,2024-06-05 14.10.56,12158,1
2024-06-05 14.09.12,2024-06-05 14.10.56,10030,1
2024-06-05 14.09.12,2024-06-05 14.10.56,13149,1
2024-06-05 14.09.12,2024-06-05 14.10.56,13148,-1
2024-06-05 14.14.28,2024-06-05 14.16.14,10001,1
2024-06-05 14.14.28,2024-06-05 14.16.14,12939,1
2024-06-05 14.14.28,2024-06-05 14.16.14,13082,1
2024-06-05 14.14.28,2024-06-05 14.16.14,12550,1
2024-06-05 14.14.28,2024-06-05 14.16.14,12978,1
2024-06-05 14.14.28,2024-06-05 14.16.14,12131,1
2024-06-05 14.14.28,2024-06-05 14.16.14,11394,-1
2024-06-05 14.14.28,2024-06-05 14.16.14,13149,2
2024-06-05 14.19.44,2024-06-05 14.21.30,12005,1
2024-06-05 14.25.04,2024-06-05 14.26.50,10025,1
2024-06-05 14.25.04,2024-06-05 14.26.50,10069,1
2024-06-05 14.28.36,2024-06-05 14.30.22,11594,1
2024-06-05 14.28.36,2024-06-05 14.30.22,12952,1
2024-06-05 14.33.51,2024-06-05 14.35.38,10055,-1
2024-06-05 14.33.51,2024-06-05 14.35.38,13014,-1
2024-06-05 14.33.51,2024-06-05 14.35.38,11060,-1
2024-06-05 14.33.51,2024-06-05 14.35.38,12167,-1
2024-06-05 14.33.51,2024-06-05 14.35.38,12292,-1
2024-06-05 14.33.51,2024-06-05 14.35.38,11594,1
2024-06-05 14.33.51,2024-06-05 14.35.38,12317,-1
2024-06-05 14.39.07,2024-06-05 14.40.54,10010,2
2024-06-05 14.39.07,2024-06-05 14.40.54,12950,-1
2024-06-05 14.39.07,2024-06-05 14.40.54,12317,1
2024-06-05 14.39.07,2024-06-05 14.40.54,12952,1
2024-06-05 14.49.33,2024-06-05 14.51.20,12175,-1
2024-06-05 14.49.33,2024-06-05 14.51.20,12783,-1
2024-06-05 14.49.33,2024-06-05 14.51.20,10949,-1
2024-06-05 14.49.33,2024-06-05 14.51.20,13045,-1
2024-06-05 14.54.48,2024-06-05 14.56.33,10949,-1
2024-06-05 15.14.01,2024-06-05 15.15.46,12863,-1
2024-06-05 15.29.46,2024-06-05 15.31.31,10058,-1
2024-06-05 15.29.46,2024-06-05 15.31.31,10073,1
2024-06-05 15.43.48,2024-06-05 15.45.33,12540,1
2024-06-05 15.43.48,2024-06-05 15.45.33,12975,1
2024-06-05 15.49.00,2024-06-05 15.50.43,12133,-1
2024-06-05 15.54.17,2024-06-05 15.56.03,10022,1
2024-06-05 15.54.17,2024-06-05 15.56.03,13058,1
2024-06-05 15.59.36,2024-06-05 16.01.20,12540,-1
2024-06-05 15.59.36,2024-06-05 16.01.20,12975,-1
2024-06-05 15.59.36,2024-06-05 16.01.20,12298,1
2024-06-05 16.15.17,2024-06-05 16.16.59,12769,-1
2024-06-05 16.15.17,2024-06-05 16.16.59,13063,1
2024-06-05 16.15.17,2024-06-05 16.16.59,12590,3
2024-06-05 16.15.17,2024-06-05 16.16.59,12293,1
2024-06-05 16.15.17,2024-06-05 16.16.59,11072,-1
2024-06-05 16.18.43,2024-06-05 16.20.23,12495,3
2024-06-05 16.18.43,2024-06-05 16.20.23,12885,1
2024-06-05 16.18.43,2024-06-05 16.20.23,10106,-1
2024-06-05 16.18.43,2024-06-05 16.20.23,12164,-1
2024-06-05 16.18.43,2024-06-05 16.20.23,12294,1
2024-06-05 16.18.43,2024-06-05 16.20.23,12950,1
2024-06-05 16.23.49,2024-06-05 16.25.32,12797,1
2024-06-05 16.23.49,2024-06-05 16.25.32,12817,1
2024-06-05 16.23.49,2024-06-05 16.25.32,12950,1
2024-06-05 16.23.49,2024-06-05 16.25.32,12314,1
2024-06-05 16.23.49,2024-06-05 16.25.32,11598,1
2024-06-05 16.27.17,2024-06-05 16.29.04,10066,1
2024-06-05 16.27.17,2024-06-05 16.29.04,12294,1
2024-06-05 16.29.04,2024-06-05 16.30.50,13148,2
2024-06-05 16.34.23,2024-06-05 16.36.11,13057,1
2024-06-05 16.39.38,2024-06-05 16.41.23,10047,-1
2024-06-05 16.39.38,2024-06-05 16.41.23,13135,1
2024-06-05 16.39.38,2024-06-05 16.41.23,13136,1
2024-06-05 16.39.38,2024-06-05 16.41.23,12537,1
2024-06-05 16.39.38,2024-06-05 16.41.23,12539,2
2024-06-05 16.39.38,2024-06-05 16.41.23,12974,3
2024-06-05 16.39.38,2024-06-05 16.41.23,10055,1
2024-06-05 16.39.38,2024-06-05 16.41.23,13014,1
2024-06-05 16.39.38,2024-06-05 16.41.23,13015,-1
2024-06-05 16.39.38,2024-06-05 16.41.23,12939,1
2024-06-05 16.39.38,2024-06-05 16.41.23,13082,1
2024-06-05 16.55.16,2024-06-05 16.56.57,10051,1
2024-06-05 16.55.16,2024-06-05 16.56.57,10020,1
2024-06-05 16.55.16,2024-06-05 16.56.57,13148,2
2024-06-05 16.55.16,2024-06-05 16.56.57,13147,1
2024-06-05 16.55.16,2024-06-05 16.56.57,13150,-1
2024-06-05 16.58.39,2024-06-05 17.00.21,12005,-1
2024-06-05 16.58.39,2024-06-05 17.00.21,12950,1
2024-06-05 16.58.39,2024-06-05 17.00.21,10033,-1
2024-06-05 16.58.39,2024-06-05 17.00.21,13148,1
2024-06-05 16.58.39,2024-06-05 17.00.21,13152,1
2024-06-05 16.58.39,2024-06-05 17.00.21,13150,1
2024-06-05 17.03.49,2024-06-05 17.05.35,10047,1
2024-06-05 17.03.49,2024-06-05 17.05.35,13015,1
2024-06-05 17.03.49,2024-06-05 17.05.35,12294,1
2024-06-05 17.03.49,2024-06-05 17.05.35,12065,1
2024-06-05 17.03.49,2024-06-05 17.05.35,13150,1
2024-06-05 17.09.02,2024-06-05 17.10.46,11598,1
2024-06-05 17.09.02,2024-06-05 17.10.46,11559,1
2024-06-05 17.39.48,2024-06-05 17.41.28,13066,-1
2024-06-05 17.50.04,2024-06-05 17.51.46,13063,2
2024-06-05 17.50.04,2024-06-05 17.51.46,12027,-1
2024-06-05 17.50.04,2024-06-05 17.51.46,13148,-1
2024-06-05 17.55.13,2024-06-05 17.56.58,10143,-1
2024-06-05 17.58.39,2024-06-05 18.00.20,10014,-1
2024-06-05 17.58.39,2024-06-05 18.00.20,10049,1
2024-06-05 17.58.39,2024-06-05 18.00.20,10058,-1
2024-06-05 18.08.47,2024-06-05 18.10.29,13134,1
2024-06-05 18.08.47,2024-06-05 18.10.29,13136,1
2024-06-05 18.08.47,2024-06-05 18.10.29,10061,1
2024-06-05 18.13.54,2024-06-05 18.15.37,10143,-1
2024-06-05 18.13.54,2024-06-05 18.15.37,10049,1
2024-06-05 18.13.54,2024-06-05 18.15.37,10695,1
2024-06-05 18.13.54,2024-06-05 18.15.37,13010,1
2024-06-05 18.13.54,2024-06-05 18.15.37,10060,1
2024-06-05 18.18.59,2024-06-05 18.20.40,12966,-1
2024-06-05 18.24.08,2024-06-05 18.25.50,12528,1
2024-06-05 18.24.08,2024-06-05 18.25.50,10949,1
2024-06-05 19.04.58,2024-06-05 19.06.40,10108,-1
2024-06-05 19.04.58,2024-06-05 19.06.40,12153,-1
2024-06-05 19.10.02,2024-06-05 19.11.42,10050,1
2024-06-05 19.10.02,2024-06-05 19.11.42,13018,1
2024-06-05 19.15.05,2024-06-05 19.16.46,13017,1
2024-06-05 19.20.09,2024-06-05 19.21.50,12680,1
2024-06-05 19.20.09,2024-06-05 19.21.50,13073,1
2024-06-05 19.20.09,2024-06-05 19.21.50,11072,-1
2024-06-05 19.25.12,2024-06-05 19.26.54,10005,1
2024-06-05 19.25.12,2024-06-05 19.26.54,12774,1
2024-06-05 19.26.54,2024-06-05 19.28.36,10006,1
2024-06-05 19.26.54,2024-06-05 19.28.36,12774,2
2024-06-05 19.28.36,2024-06-05 19.30.17,10006,1
2024-06-05 20.09.38,2024-06-05 20.11.17,13000,1
2024-06-05 20.14.41,2024-06-05 20.16.23,12157,-1
2024-06-05 20.14.41,2024-06-05 20.16.23,12158,-1
2024-06-05 20.29.56,2024-06-05 20.31.36,10058,-1
2024-06-05 20.29.56,2024-06-05 20.31.36,12005,1
2024-06-05 20.29.56,2024-06-05 20.31.36,10069,1
2024-06-05 20.35.03,2024-06-05 20.36.45,10057,2
2024-06-05 20.35.03,2024-06-05 20.36.45,10058,-1
2024-06-05 20.40.07,2024-06-05 20.41.51,13023,1
2024-06-05 20.40.07,2024-06-05 20.41.51,13025,1
2024-06-05 20.40.07,2024-06-05 20.41.51,13026,1
2024-06-05 20.40.07,2024-06-05 20.41.51,12293,-1
2024-06-05 20.40.07,2024-06-05 20.41.51,12950,1
2024-06-05 20.40.07,2024-06-05 20.41.51,13057,1
2024-06-05 20.43.33,2024-06-05 20.45.16,10011,1
2024-06-05 20.53.42,2024-06-05 20.55.25,10003,1
2024-06-05 20.58.51,2024-06-05 21.00.33,13061,-1
2024-06-05 20.58.51,2024-06-05 21.00.33,13063,-1
2024-06-05 20.58.51,2024-06-05 21.00.33,12983,-1
2024-06-05 21.24.26,2024-06-05 21.26.09,10010,1
2024-06-05 21.29.41,2024-06-05 21.31.27,10051,1
2024-06-05 21.29.41,2024-06-05 21.31.27,10020,1
2024-06-05 21.40.16,2024-06-05 21.42.02,10050,1
2024-06-05 21.43.50,2024-06-05 21.45.36,10050,1
2024-06-05 21.43.50,2024-06-05 21.45.36,10051,1
2024-06-05 21.43.50,2024-06-05 21.45.36,10020,1
2024-06-05 21.49.03,2024-06-05 21.50.47,10050,1
2024-06-05 21.49.03,2024-06-05 21.50.47,10108,-1
2024-06-05 21.49.03,2024-06-05 21.50.47,12153,-1
2024-06-05 21.54.18,2024-06-05 21.56.02,10051,1
2024-06-05 21.54.18,2024-06-05 21.56.02,10020,1
2024-06-05 21.54.18,2024-06-05 21.56.02,10068,1
2024-06-05 21.59.35,2024-06-05 22.01.20,10051,1
2024-06-05 21.59.35,2024-06-05 22.01.20,10020,1
2024-06-05 22.04.52,2024-06-05 22.06.38,10051,1
2024-06-05 22.04.52,2024-06-05 22.06.38,10020,1
2024-06-05 22.04.52,2024-06-05 22.06.38,10017,1
2024-06-05 22.10.07,2024-06-05 22.11.54,10051,1
2024-06-05 22.10.07,2024-06-05 22.11.54,10020,1
2024-06-05 22.10.07,2024-06-05 22.11.54,10068,1
2024-06-05 22.13.40,2024-06-05 22.15.22,10068,1
2024-06-05 22.13.40,2024-06-05 22.15.22,12412,-1
2024-06-05 22.13.40,2024-06-05 22.15.22,13079,-1
2024-06-05 22.13.40,2024-06-05 22.15.22,10030,1
2024-06-05 22.18.53,2024-06-05 22.20.41,10010,1
2024-06-05 22.18.53,2024-06-05 22.20.41,12939,-1
2024-06-05 22.18.53,2024-06-05 22.20.41,13082,-1
2024-06-05 22.48.33,2024-06-05 22.50.17,12952,-1
2024-06-05 23.20.25,2024-06-05 23.22.15,10071,1
2024-06-05 23.24.02,2024-06-05 23.25.48,10055,1
2024-06-05 23.24.02,2024-06-05 23.25.48,13014,1
2024-06-05 23.54.09,2024-06-05 23.55.58,13060,-1
2024-06-05 23.54.09,2024-06-05 23.55.58,11933,-1
2024-06-05 23.54.09,2024-06-05 23.55.58,12163,-1
2024-06-06 00.05.02,2024-06-06 00.06.45,12293,-1
2024-06-06 00.10.15,2024-06-06 00.11.59,13066,-1
2024-06-06 00.53.50,2024-06-06 00.55.35,12939,-1
2024-06-06 00.53.50,2024-06-06 00.55.35,12977,-1
2024-06-06 01.04.20,2024-06-06 01.06.05,11559,-1
2024-06-06 01.09.38,2024-06-06 01.11.25,10143,-1
2024-06-06 01.29.03,2024-06-06 01.30.48,12539,-1
2024-06-06 01.29.03,2024-06-06 01.30.48,12974,-1
2024-06-06 01.50.04,2024-06-06 01.51.49,10949,-1
2024-06-06 01.53.35,2024-06-06 01.55.20,12551,-1
2024-06-06 02.39.30,2024-06-06 02.41.14,12365,-1
2024-06-06 02.58.50,2024-06-06 03.00.35,10777,-1
2024-06-06 02.58.50,2024-06-06 03.00.35,13053,-1
2024-06-06 02.58.50,2024-06-06 03.00.35,10779,-1
2024-06-06 03.14.46,2024-06-06 03.16.31,13150,-1
2024-06-06 04.20.14,2024-06-06 04.21.59,12939,-1
2024-06-06 04.20.14,2024-06-06 04.21.59,13082,-1
2024-06-06 04.20.14,2024-06-06 04.21.59,12005,-1
2024-06-06 04.20.14,2024-06-06 04.21.59,10142,-1
2024-06-06 05.13.46,2024-06-06 05.15.35,10106,-1
2024-06-06 05.13.46,2024-06-06 05.15.35,12163,-1
2024-06-06 05.29.50,2024-06-06 05.31.35,12793,-1
2024-06-06 05.29.50,2024-06-06 05.31.35,12971,-1
2024-06-06 13.26.47,2024-06-06 13.28.28,12316,1
2024-06-06 13.33.31,2024-06-06 13.35.14,12133,1
2024-06-06 13.52.32,2024-06-06 13.54.19,12950,1
2024-06-06 13.52.32,2024-06-06 13.54.19,12293,-1
2024-06-06 13.57.42,2024-06-06 13.59.24,12093,1
2024-06-06 14.02.49,2024-06-06 14.04.32,10001,-1
2024-06-06 14.02.49,2024-06-06 14.04.32,12799,-1
2024-06-06 14.02.49,2024-06-06 14.04.32,12131,-1
2024-06-06 14.02.49,2024-06-06 14.04.32,12005,-1
2024-06-06 14.02.49,2024-06-06 14.04.32,10095,-1
2024-06-06 14.02.49,2024-06-06 14.04.32,12154,-1
2024-06-06 14.02.49,2024-06-06 14.04.32,12157,3
2024-06-06 14.02.49,2024-06-06 14.04.32,12158,3
2024-06-06 14.02.49,2024-06-06 14.04.32,13040,-1
2024-06-06 14.02.49,2024-06-06 14.04.32,10063,-1
2024-06-06 14.07.58,2024-06-06 14.09.41,13061,1
2024-06-06 14.07.58,2024-06-06 14.09.41,12365,1
2024-06-06 14.13.07,2024-06-06 14.14.55,12316,1
2024-06-06 14.33.46,2024-06-06 14.35.29,10076,1
2024-06-06 14.33.46,2024-06-06 14.35.29,10008,-1
2024-06-06 14.33.46,2024-06-06 14.35.29,13066,-1
2024-06-06 14.38.53,2024-06-06 14.40.36,10076,2
2024-06-06 14.38.53,2024-06-06 14.40.36,10005,-1
2024-06-06 14.38.53,2024-06-06 14.40.36,10055,3
2024-06-06 14.38.53,2024-06-06 14.40.36,13014,3
2024-06-06 14.38.53,2024-06-06 14.40.36,12950,1
2024-06-06 14.38.53,2024-06-06 14.40.36,12293,-1
2024-06-06 14.44.02,2024-06-06 14.45.43,13063,1
2024-06-06 14.44.02,2024-06-06 14.45.43,12294,-1
2024-06-06 14.44.02,2024-06-06 14.45.43,12950,1
2024-06-06 14.44.02,2024-06-06 14.45.43,13150,1
2024-06-06 14.44.02,2024-06-06 14.45.43,12314,-1
2024-06-06 14.49.06,2024-06-06 14.50.48,10005,2
2024-06-06 14.49.06,2024-06-06 14.50.48,12680,1
2024-06-06 14.49.06,2024-06-06 14.50.48,13066,1
2024-06-06 14.49.06,2024-06-06 14.50.48,12027,1
2024-06-06 14.52.29,2024-06-06 14.54.12,10006,1
2024-06-06 14.57.39,2024-06-06 14.59.25,12963,-1
2024-06-06 14.57.39,2024-06-06 14.59.25,13083,-1
2024-06-06 15.54.03,2024-06-06 15.55.44,13066,-1
2024-06-06 16.02.30,2024-06-06 16.04.11,10071,1
2024-06-06 16.17.44,2024-06-06 16.19.27,12774,-1
2024-06-06 16.43.21,2024-06-06 16.45.05,13007,1
2024-06-06 16.48.28,2024-06-06 16.50.11,10063,-1
2024-06-06 17.03.49,2024-06-06 17.05.35,10010,1
2024-06-06 17.03.49,2024-06-06 17.05.35,10072,-1
2024-06-06 17.08.59,2024-06-06 17.10.39,12769,-1
2024-06-06 17.08.59,2024-06-06 17.10.39,13152,-2
2024-06-06 17.08.59,2024-06-06 17.10.39,13147,1
2024-06-06 17.08.59,2024-06-06 17.10.39,13148,1
2024-06-06 17.14.02,2024-06-06 17.15.45,10010,2
2024-06-06 17.14.02,2024-06-06 17.15.45,12939,-1
2024-06-06 17.14.02,2024-06-06 17.15.45,13081,-1
2024-06-06 17.14.02,2024-06-06 17.15.45,12157,-1
2024-06-06 17.14.02,2024-06-06 17.15.45,12158,-1
2024-06-06 17.14.02,2024-06-06 17.15.45,12950,1
2024-06-06 17.14.02,2024-06-06 17.15.45,13152,1
2024-06-06 17.14.02,2024-06-06 17.15.45,13148,-1
2024-06-06 17.19.07,2024-06-06 17.20.48,12680,-1
2024-06-06 17.27.34,2024-06-06 17.29.16,12952,-1
2024-06-06 17.27.34,2024-06-06 17.29.16,12317,1
2024-06-06 17.27.34,2024-06-06 17.29.16,12753,1
2024-06-06 17.32.38,2024-06-06 17.34.21,11072,1
2024-06-06 18.08.13,2024-06-06 18.09.55,10390,2
2024-06-06 18.18.27,2024-06-06 18.20.12,10068,1
2024-06-06 18.52.32,2024-06-06 18.54.13,10005,1
2024-06-06 19.02.48,2024-06-06 19.04.30,12686,1
2024-06-06 19.07.55,2024-06-06 19.09.40,10005,1
2024-06-06 19.18.12,2024-06-06 19.19.54,10568,1
2024-06-06 19.18.12,2024-06-06 19.19.54,12873,1
2024-06-06 19.23.17,2024-06-06 19.25.00,10005,2
2024-06-06 19.23.17,2024-06-06 19.25.00,10949,1
2024-06-06 19.26.43,2024-06-06 19.28.26,10005,1
2024-06-06 19.26.43,2024-06-06 19.28.26,10133,1
2024-06-06 19.28.26,2024-06-06 19.30.09,10006,1
2024-06-06 19.33.32,2024-06-06 19.35.20,10695,-1
2024-06-06 19.33.32,2024-06-06 19.35.20,13010,-1
2024-06-06 19.33.32,2024-06-06 19.35.20,13086,1
2024-06-06 19.38.43,2024-06-06 19.40.24,10008,1
2024-06-06 19.38.43,2024-06-06 19.40.24,10949,1
2024-06-06 19.43.51,2024-06-06 19.45.33,13152,1
2024-06-06 19.49.03,2024-06-06 19.50.46,10001,1
2024-06-06 19.49.03,2024-06-06 19.50.46,10009,1
2024-06-06 19.49.03,2024-06-06 19.50.46,12131,1
2024-06-06 19.49.03,2024-06-06 19.50.46,10108,1
2024-06-06 19.49.03,2024-06-06 19.50.46,12154,2
2024-06-06 19.49.03,2024-06-06 19.50.46,12153,-1
2024-06-06 19.54.09,2024-06-06 19.55.52,10069,1
2024-06-06 19.57.34,2024-06-06 19.59.15,12175,-1
2024-06-06 19.57.34,2024-06-06 19.59.15,13065,-1
2024-06-06 20.02.39,2024-06-06 20.04.22,10149,-1
2024-06-06 20.02.39,2024-06-06 20.04.22,12887,-1
2024-06-06 20.12.54,2024-06-06 20.14.36,11600,-1
2024-06-06 20.18.01,2024-06-06 20.19.44,10005,1
2024-06-06 20.38.21,2024-06-06 20.40.03,12783,1
2024-06-06 20.38.21,2024-06-06 20.40.03,13148,-1
2024-06-06 20.38.21,2024-06-06 20.40.03,12317,1
2024-06-06 20.38.21,2024-06-06 20.40.03,13150,1
2024-06-06 20.38.21,2024-06-06 20.40.03,11601,-1
2024-06-06 20.43.30,2024-06-06 20.45.14,12175,-1
2024-06-06 20.43.30,2024-06-06 20.45.14,13065,-1
2024-06-06 20.43.30,2024-06-06 20.45.14,13066,-1
2024-06-06 20.43.30,2024-06-06 20.45.14,12833,-1
2024-06-06 20.48.36,2024-06-06 20.50.19,12950,-1
2024-06-06 20.53.42,2024-06-06 20.55.25,10002,-1
2024-06-06 20.53.42,2024-06-06 20.55.25,10037,-2
2024-06-06 21.03.57,2024-06-06 21.05.41,12317,-1
2024-06-06 21.12.30,2024-06-06 21.14.12,12294,1
2024-06-06 21.17.34,2024-06-06 21.19.16,13071,1
2024-06-06 21.17.34,2024-06-06 21.19.16,13149,-1
2024-06-06 21.17.34,2024-06-06 21.19.16,10033,1
2024-06-06 21.17.34,2024-06-06 21.19.16,13148,1
2024-06-06 21.22.42,2024-06-06 21.24.24,13148,1
2024-06-06 21.22.42,2024-06-06 21.24.24,13150,1
2024-06-06 21.22.42,2024-06-06 21.24.24,11559,1
2024-06-06 21.27.49,2024-06-06 21.29.32,13148,1
2024-06-06 21.27.49,2024-06-06 21.29.32,13152,-1
2024-06-06 21.27.49,2024-06-06 21.29.32,12952,1
2024-06-06 21.32.58,2024-06-06 21.34.42,13149,1
2024-06-06 21.32.58,2024-06-06 21.34.42,10074,1
2024-06-06 21.38.11,2024-06-06 21.39.50,13152,1
2024-06-06 21.38.11,2024-06-06 21.39.50,12952,1
2024-06-06 21.53.25,2024-06-06 21.55.10,10042,1
2024-06-06 21.53.25,2024-06-06 21.55.10,10051,1
2024-06-06 21.53.25,2024-06-06 21.55.10,10020,1
2024-06-06 21.53.25,2024-06-06 21.55.10,10022,2
2024-06-06 21.58.33,2024-06-06 22.00.14,10010,1
2024-06-06 22.03.38,2024-06-06 22.05.22,10055,1
2024-06-06 22.03.38,2024-06-06 22.05.22,13014,1
2024-06-06 22.08.45,2024-06-06 22.10.26,13060,-1
2024-06-06 22.08.45,2024-06-06 22.10.26,12939,1
2024-06-06 22.08.45,2024-06-06 22.10.26,13082,1
2024-06-06 22.13.46,2024-06-06 22.15.26,10055,1
2024-06-06 22.13.46,2024-06-06 22.15.26,13014,1
2024-06-06 22.13.46,2024-06-06 22.15.26,12812,1
2024-06-06 22.53.23,2024-06-06 22.55.09,13135,2
2024-06-06 22.53.23,2024-06-06 22.55.09,13136,2
2024-06-06 22.53.23,2024-06-06 22.55.09,12539,1
2024-06-06 22.53.23,2024-06-06 22.55.09,12974,1
2024-06-06 23.33.12,2024-06-06 23.34.57,11601,-1
2024-06-06 23.43.37,2024-06-06 23.45.22,10055,-1
2024-06-06 23.43.37,2024-06-06 23.45.22,13014,-1
2024-06-06 23.43.37,2024-06-06 23.45.22,13040,-1
2024-06-06 23.43.37,2024-06-06 23.45.22,13150,-1
2024-06-07 00.02.54,2024-06-07 00.04.41,13071,-1
2024-06-07 00.08.13,2024-06-07 00.09.58,10149,-1
2024-06-07 00.08.13,2024-06-07 00.09.58,12887,-1
2024-06-07 00.48.57,2024-06-07 00.50.44,12551,-1
2024-06-07 02.08.55,2024-06-07 02.10.37,11394,-1
2024-06-07 02.22.30,2024-06-07 02.24.14,12769,-1
2024-06-07 02.22.30,2024-06-07 02.24.14,11774,-1
2024-06-07 03.44.04,2024-06-07 03.45.48,12293,-1
2024-06-07 03.47.32,2024-06-07 03.49.16,11060,-1
2024-06-07 03.47.32,2024-06-07 03.49.16,12167,-1
2024-06-07 04.13.28,2024-06-07 04.15.10,10043,-1
2024-06-07 06.33.37,2024-06-07 06.35.25,12293,-1
2024-06-07 06.33.37,2024-06-07 06.35.25,12298,-1
2024-06-07 12.08.09,2024-06-07 12.09.53,12157,1
2024-06-07 12.08.09,2024-06-07 12.09.53,12158,1
2024-06-07 12.08.09,2024-06-07 12.09.53,10149,1
2024-06-07 12.08.09,2024-06-07 12.09.53,12887,1
2024-06-07 12.13.19,2024-06-07 12.15.02,11394,1
2024-06-07 12.13.19,2024-06-07 12.15.02,10149,1
2024-06-07 12.13.19,2024-06-07 12.15.02,12887,1
2024-06-07 12.28.47,2024-06-07 12.30.31,10777,-1
2024-06-07 12.28.47,2024-06-07 12.30.31,13053,-1
2024-06-07 12.28.47,2024-06-07 12.30.31,10779,-1
2024-06-07 12.33.57,2024-06-07 12.35.39,10144,1
2024-06-07 12.33.57,2024-06-07 12.35.39,12783,1
2024-06-07 12.39.06,2024-06-07 12.40.49,10143,-1
2024-06-07 13.54.02,2024-06-07 13.55.45,10060,1
2024-06-07 13.54.02,2024-06-07 13.55.45,10061,1
2024-06-07 13.57.29,2024-06-07 13.59.11,13060,1
2024-06-07 14.07.38,2024-06-07 14.09.20,12795,-1
2024-06-07 14.17.50,2024-06-07 14.19.31,10057,-1
2024-06-07 14.22.53,2024-06-07 14.24.39,10061,1
2024-06-07 14.28.06,2024-06-07 14.29.47,12314,-1
2024-06-07 14.58.45,2024-06-07 15.00.25,10055,-1
2024-06-07 14.58.45,2024-06-07 15.00.25,13014,-1
2024-06-07 15.14.01,2024-06-07 15.15.44,10047,-1
2024-06-07 15.14.01,2024-06-07 15.15.44,10055,1
2024-06-07 15.14.01,2024-06-07 15.15.44,13014,1
2024-06-07 15.14.01,2024-06-07 15.15.44,13015,-1
2024-06-07 15.19.07,2024-06-07 15.20.46,11933,-1
2024-06-07 15.19.07,2024-06-07 15.20.46,12163,-1
2024-06-07 15.19.07,2024-06-07 15.20.46,10069,1
2024-06-07 15.19.07,2024-06-07 15.20.46,12298,1
2024-06-07 15.27.37,2024-06-07 15.29.18,12611,-1
2024-06-07 15.32.41,2024-06-07 15.34.24,13149,1
2024-06-07 15.32.41,2024-06-07 15.34.24,13148,1
2024-06-07 15.32.41,2024-06-07 15.34.24,13152,1
2024-06-07 15.32.41,2024-06-07 15.34.24,12761,-1
2024-06-07 15.32.41,2024-06-07 15.34.24,11600,1
2024-06-07 15.32.41,2024-06-07 15.34.24,11559,-1
2024-06-07 15.32.41,2024-06-07 15.34.24,10037,1
2024-06-07 15.37.48,2024-06-07 15.39.28,10043,-1
2024-06-07 15.37.48,2024-06-07 15.39.28,10568,2
2024-06-07 15.37.48,2024-06-07 15.39.28,12293,1
2024-06-07 15.37.48,2024-06-07 15.39.28,12294,-1
2024-06-07 15.37.48,2024-06-07 15.39.28,13149,1
2024-06-07 15.52.58,2024-06-07 15.54.41,10025,-1
2024-06-07 15.52.58,2024-06-07 15.54.41,10069,-1
2024-06-07 15.58.05,2024-06-07 15.59.46,13152,1
2024-06-07 16.08.13,2024-06-07 16.09.53,10023,-1
2024-06-07 16.08.13,2024-06-07 16.09.53,10058,-1
2024-06-07 16.26.44,2024-06-07 16.28.27,12316,1
2024-06-07 16.33.34,2024-06-07 16.35.18,12130,-1
2024-06-07 16.38.44,2024-06-07 16.40.26,10260,1
2024-06-07 16.38.44,2024-06-07 16.40.26,10144,1
2024-06-07 16.38.44,2024-06-07 16.40.26,10068,1
2024-06-07 16.54.09,2024-06-07 16.55.52,10071,-1
2024-06-07 17.23.17,2024-06-07 17.24.58,11201,1
2024-06-07 17.38.38,2024-06-07 17.40.18,12981,-1
2024-06-07 17.43.41,2024-06-07 17.45.22,10777,1
2024-06-07 17.43.41,2024-06-07 17.45.22,13053,1
2024-06-07 17.43.41,2024-06-07 17.45.22,10779,1
2024-06-07 17.48.45,2024-06-07 17.50.28,12540,-1
2024-06-07 17.48.45,2024-06-07 17.50.28,12975,-1
2024-06-07 17.59.02,2024-06-07 18.00.46,12130,1
2024-06-07 18.22.39,2024-06-07 18.24.23,10005,-1
2024-06-07 18.27.46,2024-06-07 18.29.27,11559,-1
2024-06-07 18.48.02,2024-06-07 18.49.44,10005,1
2024-06-07 18.53.09,2024-06-07 18.54.52,10006,1
2024-06-07 18.58.10,2024-06-07 18.59.53,10006,1
2024-06-07 19.03.16,2024-06-07 19.05.00,10006,1
2024-06-07 19.03.16,2024-06-07 19.05.00,10390,1
2024-06-07 19.08.21,2024-06-07 19.10.02,10009,1
2024-06-07 19.13.25,2024-06-07 19.15.11,10005,1
2024-06-07 19.27.05,2024-06-07 19.28.50,10063,1
2024-06-07 19.39.00,2024-06-07 19.40.42,12027,-1
